$rawName$,$cleanName$,$xlateName$,$status$,$first_date$,$change_date$,$change_comment$
$Danick Operating USA$,$danick operating usa$,$danick operating usa$,$curated$,$d:2021-07-04$,$$,$$
$Danlin$,$danlin$,$danlin$,$curated$,$d:2021-07-04$,$$,$$
$Danlin Ind.$,$danlin ind.$,$danlin$,$curated$,$d:2021-07-04$,$$,$$
$Danlin Industries$,$danlin industries$,$danlin$,$curated$,$d:2021-07-04$,$$,$$
$Danmark Energy LP$,$danmark energy lp$,$danmark energy$,$curated$,$d:2021-07-04$,$$,$$
$Dash Operating, LLC$,$dash operating, llc$,$dash operating$,$curated$,$d:2021-07-04$,$$,$$
$Dave holke Consulting, Inc.$,$dave holke consulting, inc.$,$dave holke consulting$,$curated$,$d:2021-07-04$,$$,$$
$Davidson Energy$,$davidson energy$,$davidson$,$curated$,$d:2021-07-04$,$$,$$
$Davidson Energy Corp$,$davidson energy corp$,$davidson$,$curated$,$d:2021-07-04$,$$,$$
$Davidson Energy, Inc.$,$davidson energy, inc.$,$davidson$,$curated$,$d:2021-07-04$,$$,$$
$Davis$,$davis$,$davis$,$curated$,$d:2021-07-04$,$$,$$
$Daylight Petroleum$,$daylight petroleum$,$daylight petroleum$,$curated$,$d:2021-07-04$,$$,$$
$Daylight Petroleum LLC$,$daylight petroleum llc$,$daylight petroleum$,$curated$,$d:2021-07-04$,$$,$$
$Dazomet$,$dazomet$,$dazomet$,$curated$,$d:2021-07-04$,$$,$$
$De Nora Water Technologies Texas$,$de nora water technologies texas$,$de nora water technologies$,$curated$,$d:2021-07-04$,$$,$$
$Dejour Energy (USA) Corp.$,$dejour energy (usa) corp.$,$dejour energy$,$curated$,$d:2021-07-04$,$$,$$
$Delco Oilfied Services$,$delco oilfied services$,$delco oilfied services$,$curated$,$d:2021-07-04$,$$,$$
$Delco Oilfield Sercive Company$,$delco oilfield sercive company$,$delco oilfied services$,$curated$,$d:2021-07-04$,$$,$$
$Delco Oilfield Service Company$,$delco oilfield service company$,$delco oilfield service company$,$curated$,$d:2021-07-04$,$$,$$
$Delta CO2, LLC$,$delta co2, llc$,$delta$,$curated$,$d:2021-07-04$,$$,$$
$Delta Oil & Gas$,$delta oil & gas$,$delta$,$curated$,$d:2021-07-04$,$$,$$
$Delta Oil & Gas Ltd.$,$delta oil & gas ltd.$,$delta$,$curated$,$d:2021-07-04$,$$,$$
$Delta Oil &amp; Gas Ltd.$,$delta oil &amp; gas ltd.$,$delta$,$curated$,$d:2021-07-04$,$$,$$
$Delta Oil and G$,$delta oil and g$,$delta$,$curated$,$d:2021-07-04$,$$,$$
$Delta Oil and Gas$,$delta oil and gas$,$delta$,$curated$,$d:2021-07-04$,$$,$$
$Demco Oil and Gas Company$,$demco oil and gas company$,$demco oil and gas company$,$curated$,$d:2021-07-04$,$$,$$
$Demulsifier$,$demulsifier$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$Denali Oil & Gas Management$,$denali oil & gas management$,$denali oil & gas management$,$curated$,$d:2021-07-04$,$$,$$
$Denbury Onshore, LLC$,$denbury onshore, llc$,$denbury onshore$,$curated$,$d:2021-07-04$,$$,$$
$Derby Exploration$,$derby exploration$,$derby exploration$,$curated$,$d:2021-07-04$,$$,$$
$Devon$,$devon$,$devon$,$curated$,$d:2021-07-04$,$$,$$
$Devon (Rockies-Permian)$,$devon (rockies-permian)$,$devon$,$curated$,$d:2021-07-04$,$$,$$
$Devon Energy$,$devon energy$,$devon$,$curated$,$d:2021-07-04$,$$,$$
$Devon Energy Corp (OKC)$,$devon energy corp (okc)$,$devon$,$curated$,$d:2021-07-04$,$$,$$
$Devon Energy Corp.$,$devon energy corp.$,$devon$,$curated$,$d:2021-07-04$,$$,$$
$Devon Energy Corporation$,$devon energy corporation$,$devon$,$curated$,$d:2021-07-04$,$$,$$
$Devon Energy Production Company L. P.$,$devon energy production company l. p.$,$devon$,$curated$,$d:2021-07-04$,$$,$$
$Dewbre Petroleum Corporation$,$dewbre petroleum corporation$,$dewbre petroleum corporation$,$curated$,$d:2021-07-04$,$$,$$
$Dexxon, Inc.$,$dexxon, inc.$,$dexxon$,$curated$,$d:2021-07-04$,$$,$$
$Diagnostics$,$diagnostics$,$ambiguous$,$curated$,$d:2021-07-04$,$$,$$
$Diammonium peroxidisulph ate$,$diammonium peroxidisulph ate$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$Diamond Production Co., LLC$,$diamond production co., llc$,$diamond production$,$curated$,$d:2021-07-04$,$$,$$
$Diamondbac k E&P LLC$,$diamondbac k e&p llc$,$diamondback$,$curated$,$d:2021-07-04$,$$,$$
$Diamondback$,$diamondback$,$diamondback$,$curated$,$d:2021-07-04$,$$,$$
$Diamondback E&P LLC$,$diamondback e&p llc$,$diamondback$,$curated$,$d:2021-07-04$,$$,$$
$Diamondback E&P; LLC$,$diamondback e&p; llc$,$diamondback$,$curated$,$d:2021-07-04$,$$,$$
$Diamondback E&amp;P LLC$,$diamondback e&amp;p llc$,$diamondback$,$curated$,$d:2021-07-04$,$$,$$
$Diamondback EP$,$diamondback ep$,$diamondback$,$curated$,$d:2021-07-04$,$$,$$
$Diamondback EP LLC$,$diamondback ep llc$,$diamondback$,$curated$,$d:2021-07-04$,$$,$$
$Diamondback Energy$,$diamondback energy$,$diamondback$,$curated$,$d:2021-07-04$,$$,$$
$Diamondback Operating$,$diamondback operating$,$diamondback$,$curated$,$d:2021-07-04$,$$,$$
$Diamondback Resources,LLC$,$diamondback resources,llc$,$diamondback$,$curated$,$d:2021-07-04$,$$,$$
$Diatomaceou s earth, calcined$,$diatomaceou s earth, calcined$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$Dick Lindsay Oil Co$,$dick lindsay oil co$,$dick lindsay oil co$,$curated$,$d:2021-07-04$,$$,$$
$Dick Lindsay Oil Co., Inc.$,$dick lindsay oil co., inc.$,$dick lindsay oil co$,$curated$,$d:2021-07-04$,$$,$$
$Didecyl Dimethyl Ammonium Chloride$,$didecyl dimethyl ammonium chloride$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$Dillman Services Inc$,$dillman services inc$,$dillman services$,$curated$,$d:2021-07-04$,$$,$$
$Dimethyl Amino Ethyl Acrylate Methyl Chloride$,$dimethyl amino ethyl acrylate methyl chloride$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$Dinero Operating$,$dinero operating$,$dinero operating$,$curated$,$d:2021-07-04$,$$,$$
$Dirk Thomas$,$dirk thomas$,$dirk thomas solutions$,$curated$,$d:2021-07-04$,$$,$$
$Dirk Thomas Solutions$,$dirk thomas solutions$,$dirk thomas solutions$,$curated$,$d:2021-07-04$,$$,$$
$Dirk Thomas Solutions, LLC$,$dirk thomas solutions, llc$,$dirk thomas solutions$,$curated$,$d:2021-07-04$,$$,$$
$Dirnett, Inc.$,$dirnett, inc.$,$dirnett.$,$curated$,$d:2021-07-04$,$$,$$
$Discovery Natural Resources LLC$,$discovery natural resources llc$,$discovery$,$curated$,$d:2021-07-04$,$$,$$
$Discovery Oil & Gas$,$discovery oil & gas$,$discovery$,$curated$,$d:2021-07-04$,$$,$$
$Discovery Oil and Gas, LLC$,$discovery oil and gas, llc$,$discovery$,$curated$,$d:2021-07-04$,$$,$$
$Discovery Operating, Inc.$,$discovery operating, inc.$,$discovery$,$curated$,$d:2021-07-04$,$$,$$
$Distillates (petroleum), hydrotreated light$,$distillates (petroleum), hydrotreated light$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$Diversified Production LLC$,$diversified production llc$,$diversified$,$curated$,$d:2021-07-04$,$$,$$
$DivertPlus, LLC$,$divertplus, llc$,$diverter plus$,$curated$,$d:2021-07-04$,$$,$$
$Diverter$,$diverter$,$diverter plus$,$curated$,$d:2021-07-04$,$$,$$
$Diverter +$,$diverter +$,$diverter plus$,$curated$,$d:2021-07-04$,$$,$$
$Diverter + LLC$,$diverter + llc$,$diverter plus$,$curated$,$d:2021-07-04$,$$,$$
$Diverter Plus$,$diverter plus$,$diverter plus$,$curated$,$d:2021-07-04$,$$,$$
$Diverter Plus 1327$,$diverter plus 1327$,$diverter plus$,$curated$,$d:2021-07-04$,$$,$$
$Diverter Plus LLC$,$diverter plus llc$,$diverter plus$,$curated$,$d:2021-07-04$,$$,$$
$Diverter Plus, LLC$,$diverter plus, llc$,$diverter plus$,$curated$,$d:2021-07-04$,$$,$$
$Diverter+$,$diverter+$,$diverter plus$,$curated$,$d:2021-07-04$,$$,$$
$DiverterPlus$,$diverterplus$,$diverter plus$,$curated$,$d:2021-07-04$,$$,$$
$DiverterPlus 1375$,$diverterplus 1375$,$diverter plus$,$curated$,$d:2021-07-04$,$$,$$
$DiverterPlus LLC$,$diverterplus llc$,$diverter plus$,$curated$,$d:2021-07-04$,$$,$$
$DiverterPlus, LLC$,$diverterplus, llc$,$diverter plus$,$curated$,$d:2021-07-04$,$$,$$
$Diverters Plus$,$diverters plus$,$diverter plus$,$curated$,$d:2021-07-04$,$$,$$
$Dominion Energy$,$dominion energy$,$dominion$,$curated$,$d:2021-07-04$,$$,$$
$Dominion Natural Resources, LLC$,$dominion natural resources, llc$,$dominion$,$curated$,$d:2021-07-04$,$$,$$
$Donco$,$donco$,$donco$,$curated$,$d:2021-07-04$,$$,$$
$Donco Oilfield$,$donco oilfield$,$donco$,$curated$,$d:2021-07-04$,$$,$$
$Donco Oilfield Sercvices$,$donco oilfield sercvices$,$donco$,$curated$,$d:2021-07-04$,$$,$$
$Donco Oilfield Service$,$donco oilfield service$,$donco$,$curated$,$d:2021-07-04$,$$,$$
$Donco Oilfield Service Company$,$donco oilfield service company$,$donco$,$curated$,$d:2021-07-04$,$$,$$
$Donco Oilfield Services$,$donco oilfield services$,$donco$,$curated$,$d:2021-07-04$,$$,$$
$Donco Oilfield Sevice Company$,$donco oilfield sevice company$,$donco$,$curated$,$d:2021-07-04$,$$,$$
$Donco Oilfield Sevices$,$donco oilfield sevices$,$donco$,$curated$,$d:2021-07-04$,$$,$$
$Donco oilfield Services$,$donco oilfield services$,$donco$,$curated$,$d:2021-07-04$,$$,$$
$Donoco Oilfield Service Company$,$donoco oilfield service company$,$donco$,$curated$,$d:2021-07-04$,$$,$$
$Donray Petroleum$,$donray petroleum$,$donray petroleum$,$curated$,$d:2021-07-04$,$$,$$
$Dorado$,$dorado$,$dorado$,$curated$,$d:2021-07-04$,$$,$$
$Dorado E&P Partners$,$dorado e&p partners$,$dorado$,$curated$,$d:2021-07-04$,$$,$$
$Dorado E&P Partners, LLC$,$dorado e&p partners, llc$,$dorado$,$curated$,$d:2021-07-04$,$$,$$
$Dore Energy Co., Ltd.$,$dore energy co., ltd.$,$dore energy$,$curated$,$d:2021-07-04$,$$,$$
$Double Eagle Operating$,$double eagle operating$,$double eagle operating$,$curated$,$d:2021-07-04$,$$,$$
$Douglas Allen$,$douglas allen$,$douglas allen$,$curated$,$d:2021-07-04$,$$,$$
$Douglas Q. Jones, LLC$,$douglas q. jones, llc$,$douglas q. jones$,$curated$,$d:2021-07-04$,$$,$$
$Dove Oil Corporation$,$dove oil corporation$,$dove oil corporation$,$curated$,$d:2021-07-04$,$$,$$
$Dover$,$dover$,$dover$,$curated$,$d:2021-07-04$,$$,$$
$Dow$,$dow$,$dow$,$curated$,$d:2021-07-04$,$$,$$
$Dow Chemical$,$dow chemical$,$dow$,$curated$,$d:2021-07-04$,$$,$$
$Dow Chemical COmpany$,$dow chemical company$,$dow$,$curated$,$d:2021-07-04$,$$,$$
$Dow Chemical Company$,$dow chemical company$,$dow$,$curated$,$d:2021-07-04$,$$,$$
$Dow Microbial$,$dow microbial$,$dow$,$curated$,$d:2021-07-04$,$$,$$
$Down Hole Chemical Solutions$,$down hole chemical solutions$,$downhole chemical solutions$,$curated$,$d:2021-07-04$,$$,$$
$DownHole Chemical Solutions$,$downhole chemical solutions$,$downhole chemical solutions$,$curated$,$d:2021-07-04$,$$,$$
$Downhole CHemical Solutions$,$downhole chemical solutions$,$downhole chemical solutions$,$curated$,$d:2021-07-04$,$$,$$
$Downhole Chemical Solution$,$downhole chemical solution$,$downhole chemical solutions$,$curated$,$d:2021-07-04$,$$,$$
$Downhole Chemical Solution, LLC$,$downhole chemical solution, llc$,$downhole chemical solutions$,$curated$,$d:2021-07-04$,$$,$$
$Downhole Chemical Solutions$,$downhole chemical solutions$,$downhole chemical solutions$,$curated$,$d:2021-07-04$,$$,$$
$Downhole Chemical Solutions L.L.C.$,$downhole chemical solutions l.l.c.$,$downhole chemical solutions$,$curated$,$d:2021-07-04$,$$,$$
$Downhole Chemical Solutions LLC$,$downhole chemical solutions llc$,$downhole chemical solutions$,$curated$,$d:2021-07-04$,$$,$$
$Downhole Chemical Solutions, LLC$,$downhole chemical solutions, llc$,$downhole chemical solutions$,$curated$,$d:2021-07-04$,$$,$$
$Downhole Chemical Soultions$,$downhole chemical soultions$,$downhole chemical solutions$,$curated$,$d:2021-07-04$,$$,$$
$Downhole Chemicals Solutions$,$downhole chemicals solutions$,$downhole chemical solutions$,$curated$,$d:2021-07-04$,$$,$$
$Draco Energy, Inc.$,$draco energy, inc.$,$draco energy$,$curated$,$d:2021-07-04$,$$,$$
$Dragon Oil & Gas LLC$,$dragon oil & gas llc$,$dragon oil & gas$,$curated$,$d:2021-07-04$,$$,$$
$Driftwood$,$driftwood$,$driftwood$,$curated$,$d:2022-01-07$,$$,$$
$Driftwood Energy Operating, LLC$,$driftwood energy operating, llc$,$driftwood$,$curated$,$d:2021-07-04$,$D:2022-01-07$,$simplify xlatename for consistency$
$Drilling Fluid Technologies$,$drilling fluid technologies$,$drilling fluid technology$,$curated$,$d:2021-07-04$,$$,$$
$Drilling Fluid Technology$,$drilling fluid technology$,$drilling fluid technology$,$curated$,$d:2021-07-04$,$$,$$
$Drilling Fluids Tech$,$drilling fluids tech$,$drilling fluid technology$,$curated$,$d:2021-07-04$,$$,$$
$Drilling Fluids Tech.$,$drilling fluids tech.$,$drilling fluid technology$,$curated$,$d:2021-07-04$,$$,$$
$Drilling Fluids Technologies$,$drilling fluids technologies$,$drilling fluid technology$,$curated$,$d:2021-07-04$,$$,$$
$Drilling Fluids Technology$,$drilling fluids technology$,$drilling fluid technology$,$curated$,$d:2021-07-04$,$$,$$
$Du Pont$,$du pont$,$du pont$,$curated$,$d:2021-07-04$,$$,$$
$DuPont$,$dupont$,$du pont$,$curated$,$d:2021-07-04$,$$,$$
$Dugan Production$,$dugan production$,$dugan production$,$curated$,$d:2021-07-04$,$$,$$
$Dugan Production Corp.$,$dugan production corp.$,$dugan production$,$curated$,$d:2021-07-04$,$$,$$
$Duke Gas Company, LLC$,$duke gas company, llc$,$duke gas company$,$curated$,$d:2021-07-04$,$$,$$
$Duncan Oil$,$duncan oil$,$duncan oil$,$curated$,$d:2021-07-04$,$$,$$
$Duncan Oil Properties$,$duncan oil properties$,$duncan oil$,$curated$,$d:2021-07-04$,$$,$$
$Duncan Oil Properties, Inc$,$duncan oil properties, inc$,$duncan oil$,$curated$,$d:2021-07-04$,$$,$$
$Dupont$,$dupont$,$du pont$,$curated$,$d:2021-07-04$,$$,$$
$DuraChem$,$durachem$,$durachem$,$curated$,$d:2021-07-04$,$$,$$
$DuraChem Services$,$durachem services$,$durachem$,$curated$,$d:2021-07-04$,$$,$$
$Durachem$,$durachem$,$durachem$,$curated$,$d:2021-07-04$,$$,$$
$Dyad$,$dyad$,$dyad$,$curated$,$d:2021-07-04$,$$,$$
$Dyad Petroleum Company$,$dyad petroleum company$,$dyad$,$curated$,$d:2021-07-04$,$$,$$
$DynaChem$,$dynachem$,$dynachem$,$curated$,$d:2021-07-04$,$$,$$
$DynaChem USA$,$dynachem usa$,$dynachem$,$curated$,$d:2021-07-04$,$$,$$
$Dynachem USA$,$dynachem usa$,$dynachem$,$curated$,$d:2021-07-04$,$$,$$
$Dynamic Green Solutions$,$dynamic green solutions$,$dynamic green solutions$,$curated$,$d:2021-07-04$,$$,$$
$Dynamic Green Solutions (DGS)$,$dynamic green solutions (dgs)$,$dynamic green solutions$,$curated$,$d:2021-07-04$,$$,$$
$Dynamic Green solutions$,$dynamic green solutions$,$dynamic green solutions$,$curated$,$d:2021-07-04$,$$,$$
$E$,$e$,$ambiguous$,$curated$,$d:2021-07-04$,$$,$$
$E&P$,$e&p$,$e&p$,$curated$,$d:2021-09-12$,$$,$$
$E&P Operator$,$e&p operator$,$e&p$,$curated$,$d:2021-09-12$,$$,$$
$E&P Operator Provided$,$e&p operator provided$,$e&p$,$curated$,$d:2021-09-12$,$$,$$
$E&P Well Operator$,$e&p well operator$,$e&p$,$curated$,$d:2021-09-12$,$$,$$
$E. N. Patton Oil Company, Inc.$,$e. n. patton oil company, inc.$,$e. n. patton oil company$,$curated$,$d:2021-07-04$,$$,$$
$E.G.L. Resources, Inc.$,$e.g.l. resources, inc.$,$e.g.l. resources$,$curated$,$d:2021-07-04$,$$,$$
$E2 OPERATING LLC$,$e2 operating llc$,$e2 operating$,$curated$,$d:2021-07-04$,$$,$$
$EAGLE ROCK MID-CONTINENT OPERATING, LLC$,$eagle rock mid-continent operating, llc$,$eagle rock$,$curated$,$d:2021-07-04$,$$,$$
$EAGLE ROCK OPERATING COMPANY, LLC$,$eagle rock operating company, llc$,$eagle rock$,$curated$,$d:2021-07-04$,$$,$$
$EAP Ohio LLC$,$eap ohio llc$,$eap ohio$,$curated$,$d:2021-07-04$,$$,$$
$EAST TEXAS OILFIELD SUPPLY CO$,$east texas oilfield supply co$,$east texas oilfield supply co$,$curated$,$d:2021-07-04$,$$,$$
$ECA$,$eca$,$eca$,$curated$,$d:2021-07-04$,$$,$$
$ECA Pumpco Pumpco Pumpco Pumpco Pumpco Pumpco Pump$,$eca pumpco pumpco pumpco pumpco pumpco pumpco pump$,$eca$,$curated$,$d:2021-07-04$,$$,$$
$ECM$,$ecm$,$ecm$,$curated$,$d:2021-07-04$,$$,$$
$ECM Supply$,$ecm supply$,$ecm$,$curated$,$d:2021-07-04$,$$,$$
$ECONO-B64 8L$,$econo-b64 8l$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$ECONO-B648$,$econo-b648$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$ECONO-B648L        BIOCIDE$,$econo-b648l        biocide$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$ECONOMY$,$economy$,$economy$,$curated$,$d:2021-07-04$,$$,$$
$ECONOMY POLYMER$,$economy polymer$,$economy$,$curated$,$d:2021-10-07$,$$,$$
$ECONOMY POLYMERS & CHEMICALS$,$economy polymers & chemicals$,$economy$,$curated$,$d:2021-07-04$,$$,$$
$ECOPOL -$,$ecopol -$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$ECOPOL-$,$ecopol-$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$ECOPOL-2000LMS  LIQUID GELLANT     PETROLEUM DISTA$,$ecopol-2000lms  liquid gellant     petroleum dista$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$ECOPOL-EC200   CROSSLINKER$,$ecopol-ec200   crosslinker$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$ECOPOL-EC200 / CROSSLINKER$,$ecopol-ec200 / crosslinker$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$ECOPOL-EC200/CROSSLINKER$,$ecopol-ec200/crosslinker$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$EDF Trading Resources, LLC$,$edf trading resources, llc$,$edf trading resources$,$curated$,$d:2021-07-04$,$$,$$
$EE3$,$ee3$,$ee3$,$curated$,$d:2021-07-04$,$$,$$
$EE3 LLC$,$ee3 llc$,$ee3$,$curated$,$d:2021-07-04$,$$,$$
$EEC, Inc.$,$eec, inc.$,$eec$,$curated$,$d:2021-07-04$,$$,$$
$EES$,$ees$,$ees$,$curated$,$d:2021-07-04$,$$,$$
$EF Energy$,$ef energy$,$ef energy$,$curated$,$d:2021-07-04$,$$,$$
$EF Energy, LLC$,$ef energy, llc$,$ef energy$,$curated$,$d:2021-07-04$,$$,$$
$EFOS Polymers LLC$,$efos polymers llc$,$efos polymers$,$curated$,$d:2021-07-04$,$$,$$
$EL PASO PRODUCTION CO-HOUSTON$,$el paso production co-houston$,$el paso e&p company$,$curated$,$d:2021-07-04$,$$,$$
$ELITE WELL SERVICES$,$elite well services$,$elite$,$curated$,$d:2021-07-04$,$$,$$
$ELS$,$els$,$els$,$curated$,$d:2021-07-04$,$$,$$
$EMC$,$emc$,$emc$,$curated$,$d:2021-07-04$,$$,$$
$EMERALD SURF SCIENCES$,$emerald surf sciences$,$emerald$,$curated$,$d:2021-07-04$,$$,$$
$ENCANA$,$encana$,$encana$,$curated$,$d:2021-07-04$,$$,$$
$ENCORE$,$encore$,$encore$,$curated$,$d:2021-07-04$,$$,$$
$ENDEAVOR ENERGY RESOURCES$,$endeavor energy resources$,$endeavor$,$curated$,$d:2021-07-04$,$$,$$
$ENDURO-TECH$,$enduro-tech$,$enduro$,$curated$,$d:2021-07-04$,$$,$$
$ENERGEN$,$energen$,$energen$,$curated$,$d:2021-07-04$,$$,$$
$ENERGEN RESOURCES CORP$,$energen resources corp$,$energen$,$curated$,$d:2021-07-04$,$$,$$
$ENERGY$,$energy$,$ambiguous$,$curated$,$d:2021-07-04$,$$,$$
$ENERGY AND ENVIRONMENTAL SERVICES$,$energy and environmental services$,$energy & enviromental services$,$curated$,$d:2021-07-04$,$$,$$
$ENERGY ENVIRONMENTAL$,$energy environmental$,$energy & enviromental services$,$curated$,$d:2021-07-04$,$$,$$
$ENERGY PRODUCTS INC$,$energy products inc$,$energy products$,$curated$,$d:2021-07-04$,$$,$$
$ENERGY SERVICES$,$energy services$,$energy & enviromental services$,$curated$,$d:2021-07-04$,$$,$$
$ENERVEST OPERATING LLC$,$enervest operating llc$,$enervest$,$curated$,$d:2021-07-04$,$$,$$
$ENEXP$,$enexp$,$enexp$,$curated$,$d:2021-07-04$,$$,$$
$ENTERPRISE ENERGY EXPLORATION INC.$,$enterprise energy exploration inc.$,$enterprise$,$curated$,$d:2021-07-04$,$$,$$
$EOG$,$eog$,$eog$,$curated$,$d:2021-07-04$,$$,$$
$EOG Resources, Inc$,$eog resources, inc$,$eog$,$curated$,$d:2021-07-04$,$$,$$
$EOG Resources, Inc.$,$eog resources, inc.$,$eog$,$curated$,$d:2021-07-04$,$$,$$
$EOM$,$eom$,$eom$,$curated$,$d:2021-07-04$,$$,$$
$EP ENERGY$,$ep energy$,$ep energy$,$curated$,$d:2021-07-04$,$$,$$
$EP ENERGY E&P-HOUSTON$,$ep energy e&p-houston$,$ep energy$,$curated$,$d:2021-07-04$,$$,$$
$EP Energy$,$ep energy$,$ep energy$,$curated$,$d:2021-07-04$,$$,$$
$EP Energy  (USA)$,$ep energy  (usa)$,$ep energy$,$curated$,$d:2021-07-04$,$$,$$
$EPI$,$epi$,$epi$,$curated$,$d:2021-07-04$,$$,$$
$EQT$,$eqt$,$eqt$,$curated$,$d:2021-07-04$,$$,$$
$EQT Production$,$eqt production$,$eqt$,$curated$,$d:2021-07-04$,$$,$$
$ER Operating Company$,$er operating company$,$er operating company$,$curated$,$d:2021-07-04$,$$,$$
$ESP$,$esp$,$esp$,$curated$,$d:2021-07-04$,$$,$$
$ESP PETROCHEM$,$esp petrochem$,$esp$,$curated$,$d:2021-07-04$,$$,$$
$ESP PETROCHEMICALS INC.$,$esp petrochemicals inc.$,$esp$,$curated$,$d:2021-07-04$,$$,$$
$ESP PetroChemic als, Inc.$,$esp petrochemic als, inc.$,$esp$,$curated$,$d:2021-07-04$,$$,$$
$ESP Petrochemic$,$esp petrochemic$,$esp$,$curated$,$d:2021-07-04$,$$,$$
$ESP Petrochemic al$,$esp petrochemic al$,$esp$,$curated$,$d:2021-07-04$,$$,$$
$ESP Petrochemic als$,$esp petrochemic als$,$esp$,$curated$,$d:2021-07-04$,$$,$$
$ESP Petrochemic als, Inc.$,$esp petrochemic als, inc.$,$esp$,$curated$,$d:2021-07-04$,$$,$$
$ESP Petrochemical$,$esp petrochemical$,$esp$,$curated$,$d:2021-07-04$,$$,$$
$EW Energy Operator, LLC$,$ew energy operator, llc$,$ew energy operator$,$curated$,$d:2021-07-04$,$$,$$
$EXCEL STIM$,$excel stim$,$excel stimulation$,$curated$,$d:2021-07-04$,$$,$$
$EXCO$,$exco$,$exco$,$curated$,$d:2021-07-04$,$$,$$
$EXCO Resources$,$exco resources$,$exco$,$curated$,$d:2021-07-04$,$$,$$
$EXCO Resources, Inc.$,$exco resources, inc.$,$exco$,$curated$,$d:2021-07-04$,$$,$$
$EXCO/HGI JV Assets, LLC$,$exco/hgi jv assets, llc$,$exco$,$curated$,$d:2021-07-04$,$$,$$
$EXTRACTION OIL & GAS LLC$,$extraction oil & gas llc$,$extraction oil & gas$,$curated$,$d:2021-07-04$,$$,$$
$Eagle$,$eagle$,$eagle$,$curated$,$d:2021-07-04$,$$,$$
$Eagle Energy Acquisitions LP$,$eagle energy acquisitions lp$,$eagle$,$curated$,$d:2021-07-04$,$$,$$
$Eagle Exploration$,$eagle exploration$,$eagle$,$curated$,$d:2021-07-04$,$$,$$
$Eagle Exploration Production, LLC$,$eagle exploration production, llc$,$eagle$,$curated$,$d:2021-07-04$,$$,$$
$Eagle Hydrocarbons Inc.$,$eagle hydrocarbons inc.$,$eagle$,$curated$,$d:2021-07-04$,$$,$$
